School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lee's Summit West,41.28,33.59,74.87,1,2,1
Fort Osage,28.07,37.4,65.47,3,1,2
Kearney,32.22,27.27,59.49,2,6,3
Parkway Central,25.27,29.5,54.77,4,4,4
Staley,22.54,32.08,54.62,7,3,5
Nixa,21.28,28.28,49.56,9,5,6
Kickapoo,24.73,23.45,48.18,5,9,7
Park Hill South,21.91,25.56,47.46,8,7,8
Kirkwood,22.87,22.26,45.13,6,11,9
Ft. Zumwalt East,20.66,20.19,40.86,10,13,10
Winnetonka,19.38,20.28,39.66,12,12,11
Camdenton,14.76,23.28,38.05,17,10,12
Central (St. Joseph),12.66,24.55,37.21,23,8,13
Webster Groves,18.29,18.09,36.37,14,16,14
Hazelwood East,16.08,17.1,33.18,15,18,15
Willard,12.59,20.11,32.7,24,14,16
Jackson,20.07,12.39,32.46,11,23,17
Raytown,13.44,18.11,31.54,20,15,18
Ft. Zumwalt North,13.48,17.4,30.88,19,17,19
Vianney,12.72,17.03,29.76,22,19,20
Park Hill,13.16,15.89,29.05,21,20,21
Lebanon,10.01,15.4,25.41,28,21,22
Branson,12.13,11.58,23.71,25,25,23
Parkway North,10.71,12.94,23.65,26,22,24
North Kansas City,14.05,7.98,22.03,18,29,25
Ozark,18.29,1.58,19.87,13,39,26
Belton,15.65,3.18,18.84,16,35,27
Waynesville,7.07,10.82,17.89,30,26,28
Parkview,10.67,6.34,17.01,27,31,29
McCluer North,4.72,11.95,16.67,33,24,30
Chaminade College Preparatory,9.44,4.79,14.23,29,33,31
Rockwood Summit,1.57,9.96,11.53,38,28,32
Poplar Bluff,-0.96,10.23,9.27,42,27,33
Smith-Cotton,4.62,3.52,8.14,34,34,34
Parkway West,0.36,6.48,6.84,39,30,35
Riverview Gardens,3.59,1.95,5.54,35,37,36
Neosho,4.86,0.4,5.26,32,40,37
Rolla,-0.61,2.04,1.43,40,36,38
Holt,2.28,-1.02,1.27,37,41,39
Ft. Zumwalt South,2.88,-2.16,0.72,36,42,40
Glendale,-2.36,1.76,-0.6,44,38,41
McCluer,-7.36,5.92,-1.44,47,32,42
Washington,-0.77,-4.34,-5.11,41,46,43
William Chrisman,-2.1,-3.38,-5.49,43,45,44
Oak Park,5.49,-11.23,-5.74,31,50,45
Fox,-2.66,-4.36,-7.02,45,47,46
Truman,-9.25,-3.08,-12.33,48,44,47
Ruskin,-10.34,-3.03,-13.38,49,43,48
Seckman,-6.69,-11.09,-17.78,46,49,49
Central (Springfield),-14.57,-10.71,-25.27,50,48,50
