School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lamar,35.11,24.45,59.56,1,1,1
Liberty (Mountain View),22.34,11.53,33.87,2,5,2
Bishop LeBlond,5.29,15.82,21.11,13,2,3
Blair Oaks,11.31,8.18,19.49,6,7,4
Mountain Grove,11.6,7.26,18.86,5,8,5
Strafford,15.52,2.96,18.48,3,14,6
Lawson,4.93,13.23,18.16,14,4,7
Lafayette County,7.17,10.23,17.4,8,6,8
South Callaway,2.21,14.27,16.48,19,3,9
Palmyra,6.9,6.42,13.32,9,9,10
Caruthersville,12.19,-0.51,11.67,4,20,11
Lathrop,6.74,3.74,10.47,10,11,12
Ash Grove,5.46,3.19,8.65,12,13,13
Lutheran North,7.55,-0.1,7.46,7,19,14
Holden,2.92,2.29,5.21,17,15,15
Brentwood,4.88,-0.93,3.96,15,21,16
Hermann,-1.1,1.46,0.36,20,16,17
Montgomery County,-2.99,3.33,0.34,23,12,18
Carnahan,3.08,-4.66,-1.58,16,25,19
Willow Springs,-4.36,-0.09,-4.45,26,18,20
Hallsville,-2.6,-2.49,-5.1,21,23,21
Brookfield,-11.87,5.33,-6.54,34,10,22
Malden,-3.06,-4.4,-7.46,24,24,23
St. Pius X (Festus),-7.91,-0.01,-7.91,29,17,24
University Academy Charter,-7.22,-1.36,-8.58,28,22,25
Warsaw,5.91,-15.91,-10.0,11,46,26
Sarcoxie,-2.72,-9.1,-11.81,22,31,27
Charleston,-9.65,-5.96,-15.61,30,27,28
Bowling Green,-3.86,-12.95,-16.81,25,41,29
Lexington,-5.11,-11.81,-16.92,27,38,30
Trenton,-10.65,-7.63,-18.27,32,29,31
Plattsburg,-14.07,-5.41,-19.48,38,26,32
North Callaway,-10.31,-10.99,-21.3,31,36,33
Transportation and Law with Beaumont,-11.57,-10.06,-21.63,33,33,34
Jefferson (Festus),2.9,-25.01,-22.11,18,59,35
Diamond,-14.79,-7.61,-22.4,40,28,36
Carrollton,-12.5,-10.31,-22.8,35,34,37
Clark County,-13.02,-13.0,-26.02,36,42,38
Maplewood-Richmond Hts.,-15.03,-11.33,-26.37,42,37,39
St. Paul Lutheran (Concordia),-15.78,-10.97,-26.75,44,35,40
Stockton,-14.94,-12.42,-27.36,41,40,41
Pleasant Hope,-22.17,-8.89,-31.06,55,30,42
Fair Grove,-19.09,-12.07,-31.15,49,39,43
Sherwood,-16.11,-15.28,-31.39,45,45,44
Monroe City,-14.31,-18.13,-32.44,39,50,45
El Dorado Springs,-24.11,-9.15,-33.26,57,32,46
Herculaneum,-19.59,-15.92,-35.51,50,47,47
Clopton with Elsberry,-19.69,-16.81,-36.49,51,48,48
Father Tolton with Calvary Lutheran,-17.22,-19.62,-36.85,47,52,49
Southeast,-24.73,-13.25,-37.97,59,43,50
Houston,-13.94,-24.1,-38.04,37,57,51
Butler,-24.29,-14.79,-39.08,58,44,52
Cuba,-16.29,-22.91,-39.19,46,55,53
Principia,-18.32,-20.89,-39.21,48,53,54
Scott City,-21.06,-18.78,-39.84,54,51,55
Knob Noster,-19.91,-21.51,-41.42,52,54,56
Highland,-25.34,-17.9,-43.24,60,49,57
Cleveland NJROTC,-15.25,-28.33,-43.58,43,60,58
East Prairie,-23.01,-24.77,-47.78,56,58,59
Mark Twain,-25.43,-23.99,-49.41,61,56,60
Lutheran St. Charles,-20.31,-29.68,-49.99,53,62,61
Van-Far with Community,-30.66,-28.56,-59.22,62,61,62
Grandview (Hillsboro),-34.74,-33.3,-68.05,63,63,63
