School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Webb City,31.35,32.86,64.22,2,1,1
Helias Catholic,26.45,25.26,51.71,3,3,2
Carl Junction,36.44,12.42,48.87,1,17,3
Liberty North,18.36,27.02,45.38,8,2,4
Ladue Horton Watkins,20.07,16.63,36.7,6,7,5
Bolivar,14.57,22.01,36.58,17,4,6
Hillcrest,20.57,14.93,35.5,5,9,7
Carthage,22.16,12.73,34.89,4,15,8
Pleasant Hill,17.15,15.23,32.38,10,8,9
Savannah,18.52,12.44,30.96,7,16,10
Harrisonville,14.16,14.19,28.35,18,11,11
Lafayette (St. Joseph),14.67,13.3,27.97,16,13,12
Moberly,13.46,12.93,26.39,19,14,13
Raytown South,9.23,17.01,26.25,24,6,14
Smithville,7.6,17.99,25.6,27,5,15
Platte County,16.38,8.52,24.91,12,23,16
Hannibal,14.68,9.3,23.97,15,21,17
Grandview,15.68,8.25,23.93,13,24,18
Central (Cape Girardeau),18.03,4.98,23.02,9,30,19
Miller Career Academy,12.2,10.67,22.87,20,18,20
Westminster Christian Academy,7.55,13.63,21.19,28,12,21
St. Charles West,11.63,6.75,18.37,22,26,22
Republic,8.27,9.75,18.02,26,20,23
Festus,14.96,2.24,17.2,14,36,24
Grain Valley,10.03,5.9,15.94,23,28,25
Hillsboro,11.65,3.16,14.81,21,34,26
Sullivan,6.37,5.79,12.17,29,29,27
Priory,1.78,10.35,12.13,35,19,28
West Plains,2.27,7.52,9.8,34,25,29
Excelsior Springs,3.74,4.94,8.68,31,31,30
Benton,4.98,3.38,8.36,30,33,31
Affton,1.24,6.33,7.57,37,27,32
Union,8.4,-1.21,7.19,25,42,33
Mexico,-9.26,14.52,5.26,53,10,34
Marshfield,16.66,-11.54,5.12,11,56,35
Kirksville,2.55,2.3,4.85,33,35,36
MICDS,0.95,1.36,2.31,40,37,37
Clayton,-0.15,1.31,1.16,41,38,38
Sikeston,-8.18,8.76,0.59,50,22,39
Van Horn,-2.93,3.41,0.48,44,32,40
University City,1.03,-0.56,0.48,38,40,41
North County,0.99,-1.59,-0.6,39,43,42
Marshall,-2.4,0.65,-1.76,43,39,43
Nevada,1.51,-5.31,-3.8,36,46,44
Lutheran South,3.36,-14.38,-11.02,32,61,45
Gateway,-10.97,-0.9,-11.86,56,41,46
St. Mary's South Side,-8.96,-3.1,-12.06,51,44,47
Jennings,-7.8,-4.6,-12.39,49,45,48
St. Charles,-5.13,-7.45,-12.57,48,49,49
St. Francis Borgia,-3.31,-9.31,-12.61,45,54,50
St. Clair,-4.78,-7.95,-12.74,47,50,51
Farmington,-1.27,-12.56,-13.83,42,58,52
Normandy Collaborative,-4.02,-12.72,-16.74,46,59,53
Vashon,-9.0,-10.01,-19.0,52,55,54
Warrenton,-10.93,-8.64,-19.58,55,51,55
Warrensburg,-10.62,-9.05,-19.67,54,52,56
St. Dominic,-16.08,-6.01,-22.08,60,47,57
Pacific,-14.26,-9.25,-23.51,57,53,58
McDonald County,-16.56,-7.44,-24.0,61,48,59
DeSoto with Kingston,-15.13,-12.38,-27.51,59,57,60
Windsor (Imperial),-14.86,-12.72,-27.58,58,60,61
Roosevelt,-18.41,-16.16,-34.57,62,63,62
Perryville,-24.22,-15.09,-39.31,63,62,63
